"NAME10_1","geo","college","publicassistance","poverty","unemployment","owneroccupied","vacancy","employment_access_index","job_diversity_index","jobchange","Total.Mathematics.Avg.Scale.Score","Total.Reading.Average.Scale.Score","inverse.pct","index"
"Bridgeport","731",-0.964578073905868,-1.06656677706789,-1.23393664338972,-0.377353516456715,-0.706174370335332,-0.785334720687623,0.19702806309922,0.215442937344324,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.802310460880405
"Bridgeport","728",-1.03072111084626,-0.959315949173168,-0.919329419756962,-1.29842120081842,-0.291023122579152,0.552456044950453,0.326544771742042,0.43459671338964,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.674288808521424
"Bridgeport","737",-1.59023001667076,-1.55068527938389,-0.991806080012164,-0.800844329845232,-1.38999050585381,-0.336533156384269,0.603214573602172,0.149166933432884,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.901163357523361
"Bridgeport","719",-2.00013175845134,-1.90281515892112,-1.70601783255423,-0.983960628493794,-1.70994540925788,-0.912092982947491,0.772658733664916,0.5662167819777,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.06519505701237
"Bridgeport","735",-1.7740539581702,-1.42811007187569,-1.40081334212978,-1.6593271563812,-1.12018266769488,-1.94902134694103,0.825405307098312,0.677459973128345,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.06124130767762
"Bridgeport","730",0.156843915675221,0.118860406593413,0.15801011959762,-0.401914673587705,-0.292054120508835,0.720104275533749,0.232009324471572,0.20296731244303,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.334285489078933
"Bridgeport","732",-1.07925350735617,0.00457437171202435,-0.00115538924006858,0.144038159812703,0.0786273897468188,0.0861198892316719,0.413795508741613,0.257113752840409,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.416866021139689
"Bridgeport","733",-0.783015697399113,-0.713249844522259,-0.697188504144322,-0.591657835715214,-0.593095076712298,-1.36509273639291,0.515390479386646,0.214228202227528,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.743327786869768
"Bridgeport","704",0.500128171230211,-0.822275985211229,-0.776557684978292,-0.395247029796753,-0.657746780337913,-2.54638576348778,0.342852215451031,0.376916780406541,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.74038070882412
"Bridgeport","740",-1.89139385208384,-2.35648641962768,-3.38118885995797,-1.27242579193365,-1.68309793796159,0.39304025305211,0.972750249611766,0.549529626196382,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.13129376348914
"Bridgewater","2501",0.458249933468049,0.500697691561516,0.761424073349191,0.548574148970275,0.708335389360153,-0.586679385551196,-0.896464474163698,-0.500229065158541,-0.608841333689891,1.40005773207244,1.51521223016706,1.01418636845841,0.359543609070314
"Bristol","4053",-0.453747554017586,0.101431201517792,0.339427006361704,-0.00144284208562164,0.221737157178365,0.715984973172623,-0.193695293586201,-0.656839594847282,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.0377669615760715
"Bristol","4051",0.0107731393083012,0.373639761903461,0.351431191266319,0.631069797114386,-0.129970433300323,0.555677372082899,-0.111626057041548,0.0388737981881099,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,0.0994841647429128
"Bristol","4060.02",-0.30001479028698,0.647462766260019,0.635763081541062,0.700705427139846,0.771127890234285,1.01791176039582,-0.344013791853745,-0.413712252086813,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,0.18243095822807
"Bristol","4054.01",0.258010694352111,0.680766751249395,0.635393509573478,0.812987225515291,0.812811804605381,0.53918223465595,-0.0218019294891036,-1.20530993428553,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,0.165498480297527
"Bristol","4054.02",-0.263015165238804,0.0439832522119177,0.2323954252213,0.157872891093143,-0.537782063663413,0.137201321375303,-0.0915811095875061,-1.0035487990977,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.154211070024368
"Bristol","4056",-1.00149313188031,-0.394471046249796,0.12599398805433,-0.651019750286648,-0.218533740458383,0.370222886598762,-0.423681296267818,0.217889500639343,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.208429265204764
"Bristol","4052",-0.923153815693363,0.408174671212338,0.276058549369465,0.611823423995612,0.426326242762422,0.500003312125042,-0.179776541258164,-0.610423772989456,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.00141887692356289
"Bristol","4057",-0.856237121654662,-1.13554306444694,-0.706176694090324,-1.26902052572552,-0.396186294662319,-1.20699918895658,-0.457827127826065,0.201695235606294,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.529362781196897
"Bristol","4059",-0.0761112180447671,0.555872369894447,0.578346132328251,0.135812418049914,0.957288459539557,0.590004120553146,-0.452070120304379,-0.217066187793418,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,0.128834781801342
"Bristol","4055",-0.482067858730874,0.098977457824948,0.124223217448626,-0.663774177264519,0.145710588530082,0.164922247808372,-0.317834123971358,-0.105495749496506,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.13011641587149
